count,max,warehouse_id,dst_office_id,office_name,pickup_latitude,pickup_longitude
831,2023-04-24,507,2800,МО рп Некрасовский 43,56.13143716,37.50500103
999,2023-04-24,507,575,МСК Паперника 9,55.72123748,37.78721811
821,2023-04-24,507,100193,МСК Коломенский пр 8к5,55.665462,37.649621
411,2023-04-24,507,2250,МО Кашира Иванова 12,54.85479325,38.18409843
384,2023-04-24,507,5352,МО Балашиха 1 Мая 25,55.80607544,37.84477432
480,2023-04-24,507,588,МО Дзержинский площадь Дмитрия Донского 6,55.629965,37.850251
356,2023-04-24,507,115627,МО Чехов Земская 2,55.16731,37.466146
426,2023-04-24,507,3791,МСК Каширское шоссе 4к3,55.66843878,37.62642655
535,2023-04-24,507,6023,МО пос Мебельной Фабрики Заречная 5,55.97154961,37.73958904
690,2023-04-24,507,105530,МО Красногорск имени Зверева 8,55.822991,37.36514
269,2023-04-24,507,145180,МСК Комдива Орлова 8,55.842577,37.581034
347,2023-04-24,507,126136,МО Электроугли Школьная 1,55.716004,38.210135
549,2023-04-24,507,161005,МСК Пятницкое шоссе 45,55.858602,37.34838
565,2023-04-24,507,3290,МО рп Малаховка Быковское шоссе 29А,55.62559349,38.00506667
544,2023-04-24,507,2933,МСК Васильевская 4,55.77133785,37.58767797
801,2023-04-24,507,107235,МСК Каширское шоссе 53к6,55.639787,37.694282
491,2023-04-24,507,3994,МСК Ленинградский пр-кт 1,55.77769333,37.58055633
315,2023-04-24,507,203420,МСК Ясный пр 32,55.878283,37.620043
397,2023-04-24,507,852,МО Люберцы Октябрьский пр-кт 5к1,55.697848,37.859713
227,2023-04-24,507,2112,МО Орехово-Зуево Мадонская 12А,55.800849,38.970676
270,2023-04-24,507,108997,МО Наро-Фоминск Шибанкова 13А,55.412153,36.7211
444,2023-04-24,507,106523,МО Лосино-Петровский Строителей 8,55.872143,38.193141
200,2023-04-24,507,206193,Подольск Литейная 30/9,55.415952,37.543039
672,2023-04-24,507,3344,МСК Дмитровское шоссе 149,55.894344,37.542432
669,2023-04-24,507,5351,МСК Академика Павлова 9к1,55.742347,37.397755
262,2023-04-24,507,2168,МО Истра Морозова 1,55.91261334,36.85840525
103,2023-04-24,507,145905,МО Балашиха Зелёная 16,55.809029,37.942152
573,2023-04-24,507,112139,МСК Бескудниковский бульвар 13,55.863678,37.559534
922,2023-04-24,507,161058,МСК Херсонская 20к2,55.652994,37.564758
155,2023-04-24,507,204250,МО дп Лесной Городок Молодёжная 8,55.63883031,37.21971276
259,2023-04-24,507,111822,МО с Немчиновка 2-й просек 2А,55.716202,37.372214
234,2023-04-24,507,104847,МО Фрязино пр-кт Мира 11А,55.953946,38.053535
479,2023-04-24,507,3060,МСК Поречная 21,55.64903624,37.76467681
282,2023-04-24,507,136804,МО Одинцово Триумфальная 5Б,55.659911,37.236805
590,2023-04-24,507,5017,МСК Вересковая 1к1,55.85909164,37.63866513
311,2023-04-24,507,3309,МО Егорьевск Владимирская 6А,55.39387758,39.03136317
656,2023-04-24,507,3496,МСК Рублёвское шоссе 91к2,55.73989406,37.42676666
588,2023-04-24,507,104009,МО Королёв Исаева 8А,55.921448,37.865588
453,2023-04-24,507,566,МСК Изюмская 45,55.54817835,37.56722449
454,2023-04-24,507,107294,МСК Свободы 61к1,55.853973,37.450097
529,2023-04-24,507,107866,МСК бульвар Андрея Тарковского 9,55.625921,37.344201
326,2023-04-24,507,111536,МО Люберцы Озёрная 9,55.700853,37.956501
360,2023-04-24,507,203544,МО Красногорск Ильинское шоссе 6,55.814781,37.343476
174,2023-04-24,507,171793,МО рп Нахабино Красноармейская 66,55.849671,37.17694
315,2023-04-24,507,102460,МО Балашиха Свердлова 33А,55.828379,37.970951
808,2023-04-24,507,2938,МСК Бориса Галушкина 15,55.8238696,37.65783195
907,2023-04-24,507,2785,МО Люберцы Авиаторов 10к2,55.6721,37.8753
410,2023-04-24,507,3714,МО Коломна Зелёная 34,55.076216,38.777073
118,2023-04-24,507,205384,МО Балашиха Корнилаева 26,55.735175,38.004108
316,2023-04-24,507,5372,МСК Борисовские Пруды 18к1,55.63780347,37.75047634
493,2023-04-24,507,106468,МСК Вилиса Лациса 1,55.864795,37.432407
410,2023-04-24,507,130051,МО Звенигород к15,55.744047,36.871762
657,2023-04-24,507,1856,МСК Новочеркасский бульвар 41к3,55.64860983,37.73570011
601,2023-04-24,507,3066,МСК Перерва 54,55.65683523,37.74548098
1134,2023-04-24,507,108493,МСК Чертановская 59,55.600395,37.589544
502,2023-04-24,507,1705,МСК Кировоградская 44Бс2,55.597093,37.594504
466,2023-04-24,507,128104,МО Люберцы Весенняя 6,55.699661,37.911048
553,2023-04-24,507,106343,Химки Овражная 24с5,55.942053,37.317209
748,2023-04-24,507,2666,МО Жуковский Амет-хан Султана 35,55.581775,38.14020502
668,2023-04-24,507,2935,МСК Измайловское шоссе 6,55.779139,37.721488
90,2023-04-24,507,106782,МО Наро-Фоминск Туннельный пр 9А,55.384473,36.73937
216,2023-04-24,507,203435,МО Электрогорск Советская 45,55.869703,38.78187
768,2023-04-24,507,3935,МСК Башиловская 23к1,55.80240853,37.5742126
612,2023-04-24,507,105055,МСК Очаковское шоссе 6к2,55.698316,37.457071
760,2023-04-24,507,106201,МСК Лётчика Бабушкина 31,55.870453,37.67504
538,2023-04-24,507,202454,МСК Большая Декабрьская 1,55.76483391,37.55970891
259,2023-04-24,507,204651,МСК Гримау 10,55.689923,37.57925
267,2023-04-24,507,106644,МО пос Дорохово 1-я Советская 3,55.548296,36.372126
363,2023-04-24,507,203954,МСК Верхние Поля 33к1,55.66825917,37.75602196
170,2023-04-24,507,111106,МО Орехово-Зуево Козлова 4А,55.817719,38.964696
431,2023-04-24,507,103840,МСК Исаковского 2к1,55.818933,37.397773
995,2023-04-24,507,106666,МСК Знаменские Садки 5Б,55.572198,37.571572
715,2023-04-24,507,2303,МО Дзержинский Лесная 17А,55.63061828,37.86432003
342,2023-04-24,507,2607,МСК Саморы Машела 8,55.64833515,37.50017666
436,2023-04-24,507,5332,МСК Изумрудная 8,55.86881845,37.67999028
656,2023-04-24,507,112355,МСК Варшавское шоссе 154к4,55.588325,37.595231
195,2023-04-24,507,2873,МО Жуковский Дугина 28/12,55.599205,38.089549
738,2023-04-24,507,342,МО Ивантеевка Рощинская 9,55.965839,37.92075
301,2023-04-24,507,205746,МСК Павла Корчагина 2/1,55.811882,37.655436
238,2023-04-24,507,204034,МСК Краснопролетарская 8с1,55.775565,37.60805
917,2023-04-24,507,2845,МСК Новаторов 6,55.668071,37.52379826
394,2023-04-24,507,5324,Химки Германа Титова 14к1,55.916315,37.416952
398,2023-04-24,507,202470,МСК Ясногорская 7А,55.608562,37.537425
481,2023-04-24,507,112221,МСК Сумской пр 21к2,55.630192,37.593143
892,2023-04-24,507,5302,МО Королёв Пионерская 30к9,55.912194,37.82708
766,2023-04-24,507,5135,МСК Троицк Полковника Милиции Курочкина 15,55.48709373,37.29763569
238,2023-04-24,507,106603,МО Ликино-Дулёво 1 Мая 30А,55.734723,38.958676
442,2023-04-24,507,204237,МО Видное бульвар Зелёные Аллеи 17,55.561085,37.701852
692,2023-04-24,507,3379,МО Дмитров 2-я Комсомольская 16к6,56.3351551,37.5413302
87,2023-04-24,507,201269,МО д Давыдово 2-й Микрорайон 13,55.60213844,38.86786792
687,2023-04-24,507,102726,МО Красногорск Геологов 3с1,55.831079,37.238665
775,2023-04-24,507,109359,МСК Дмитровское шоссе 107к4,55.879671,37.538783
520,2023-04-24,507,1350,МСК Троицк Троицкий бульвар 6,55.46623938,37.28901627
533,2023-04-24,507,109030,МО Мытищи Сукромка 6,55.902871,37.717239
346,2023-04-24,507,6078,МСК Щербинка Южный квартал 9,55.493416,37.551867
890,2023-04-24,507,3404,МО Красноармейск Комсомольская 12,56.12287924,38.14023137
498,2023-04-24,507,109205,МО Королёв Пушкинская 21,55.931328,37.837485
332,2023-04-24,507,111155,МО с Молоково Ново-Молоковский бульвар 4,55.563234,37.846499
429,2023-04-24,507,5616,МО Серпухов Красный Текстильщик 15А,54.91751419,37.3779296
558,2023-04-24,507,113499,МСК Вешняковская 39Д,55.717893,37.827439
772,2023-04-24,507,114329,МСК Зеленоград к612,55.988127,37.232048
347,2023-04-24,507,107438,МСК Кулакова 9к1,55.811488,37.399088
592,2023-04-24,507,5796,МО Солнечногорск Молодёжная 1,56.177757,37.000879
510,2023-04-24,507,111357,МСК пос Коммунарка Липовый Парк 4к3,55.57153,37.490894
152,2023-04-24,507,204087,МО Красногорск Заводская 18к3,55.808862,37.327426
317,2023-04-24,507,2585,МО Королёв Нестеренко 12,55.933458,37.855711
361,2023-04-24,507,101449,МСК Троицк Сиреневый бульвар 15,55.471368,37.295758
1019,2023-04-24,507,101245,МСК 16-я Парковая 23,55.800689,37.826005
874,2023-04-24,507,5745,МО рп Бутово 16,55.54624591,37.59108471
683,2023-04-24,507,5744,Химки Юбилейный пр-кт 82А,55.89728469,37.41293971
643,2023-04-24,507,106182,МСК Флотская 14,55.849907,37.480922
449,2023-04-24,507,3550,МСК Космонавта Волкова 3,55.81583911,37.50594357
458,2023-04-24,507,115065,МСК Погонный пр 3Ак4,55.821018,37.702812
851,2023-04-24,507,3814,МСК Чечёрский пр 128,55.523868,37.514571
332,2023-04-24,507,111033,МО Балашиха д. Соболиха Новослободская 6А,55.724197,38.038739
739,2023-04-24,507,108932,МСК Заревый пр 9,55.884781,37.656805
65,2023-04-24,507,204046,МО сад тов Чайка 20,55.76851446,38.12581901
1004,2023-04-24,507,171856,МСК Университетский пр-кт 23к3,55.714272,37.51777
427,2023-04-24,507,5333,МСК Даниловская наб 2к4,55.70815909,37.64252338
917,2023-04-24,507,105080,МСК Ленинградский пр-кт 76к4,55.806874,37.516027
381,2023-04-24,507,4081,МО Клин Чайковского 103,56.319892,36.765449
398,2023-04-24,507,108880,МО Ивантеевка Голландский квартал 26к2,55.969925,37.873946
1016,2023-04-24,507,109849,МСК Введенского 13Б,55.642173,37.541711
538,2023-04-24,507,108739,МО п. Мирный Крымская 12/11,55.624559,37.949748
468,2023-04-24,507,102107,МСК Винокурова 11к1,55.687473,37.590571
343,2023-04-24,507,738,МСК Каширское шоссе 26к2,55.65353316,37.6484262
518,2023-04-24,507,131820,МСК Мосфильмовская 41к1,55.710925,37.509008
531,2023-04-24,507,5581,МО Жуковский Дугина 17к3,55.60217413,38.10110695
549,2023-04-24,507,3847,МО Ступино пр-кт Победы 33/27,54.889006,38.078141
732,2023-04-24,507,3534,МО Ногинск Ильича 2с8,55.87694077,38.47363335
567,2023-04-24,507,1513,МО Кашира Стадионная 9А,54.792593,38.270968
536,2023-04-24,507,106445,МСК Полярная 30к3,55.882632,37.641521
341,2023-04-24,507,110337,МСК Севастопольский проспект 15к3,55.681911,37.598648
220,2023-04-24,507,848,МСК Зеленоград к1602,55.9751,37.150269
500,2023-04-24,507,112108,МО Клин Карла Маркса 92,56.318198,36.728405
614,2023-04-24,507,113233,МСК Металлургов 7/18,55.757409,37.780431
507,2023-04-24,507,104223,МСК Скобелевская 25,55.545295,37.557872
554,2023-04-24,507,205320,"Москва, Адмирала Лазарева, 68",55.538395,37.507194
3,2023-04-24,507,150090,Химки Центральная 8,55.95002,37.331287
472,2023-04-24,507,103390,МСК Рябиновая 3к1,55.718875,37.424807
16,2023-04-24,507,113772,МО д Путилково Новотушинская 4,55.870465,37.401279
731,2023-04-24,507,113550,МСК Амурская 19,55.813491,37.788728
578,2023-04-24,507,110034,МО Реутов Парковая 8,55.760749,37.865129
825,2023-04-24,507,2447,МО Люберцы Наташинская 4,55.692053,37.91855
532,2023-04-24,507,1357,МСК улица Мастеркова д. 1,55.71055301,37.65979378
962,2023-04-24,507,3594,МО Ступино Калинина 17,54.89129168,38.0684159
257,2023-04-24,507,138603,МО Домодедово 1/1,55.318263,37.899517
470,2023-04-24,507,2985,Балашиха Заречная 41,55.8331,37.9659
331,2023-04-24,507,123795,МО рп Тучково 20А,55.599674,36.485417
303,2023-04-24,507,2367,МСК Ленинградское шоссе 28к1,55.82857459,37.49143756
486,2023-04-24,507,3363,МО пос Глебовский Микрорайон 14А,55.940204,36.714612
578,2023-04-24,507,112485,МСК Профсоюзная 7/12,55.684018,37.570138
887,2023-04-24,507,105761,МО Королёв пр-кт Космонавтов 30Б,55.910529,37.862911
1248,2023-04-24,507,5619,МСК Большой Тишинский пер 40с1,55.76972495,37.56858038
219,2023-04-24,507,203895,МО Видное Завидная 15,55.539996,37.730284
515,2023-04-24,507,3939,МО Домодедово Гагарина 50,55.45014354,37.74189793
436,2023-04-24,507,3627,МО Пушкино Л. Толстого 21,56.011087,37.824131
859,2023-04-24,507,6084,МСК Ухтомская 13,55.7695675,37.7137585
361,2023-04-24,507,100972,МСК 3-й Нижнелихоборский пр 8,55.845559,37.56616
711,2023-04-24,507,105996,МСК Мусоргского 1Б,55.862324,37.62006
1144,2023-04-24,507,111798,МСК Люблинская 9к2,55.711606,37.731933
155,2023-04-24,507,110099,МО Щёлково Сиреневая 16А,55.932222,37.991178
910,2023-04-24,507,2632,МСК Гурьянова 31с2,55.685077,37.717977
703,2023-04-24,507,102023,МО Мытищи Сукромка 28,55.908135,37.703584
959,2023-04-24,507,103276,МСК Мичуринский пр-кт 19к1,55.698014,37.505054
359,2023-04-24,507,5992,МО Домодедово 25 лет Октября 9,55.4285,37.7675
697,2023-04-24,507,112877,МСК Муравская 38к1,55.864215,37.372565
925,2023-04-24,507,2831,МО Королёв Полевая 43/12,55.922113,37.871151
105,2023-04-24,507,206135,МСК Маршала Соколовского 14,55.793627,37.484325
66,2023-04-24,507,203443,МО д Ратчино Некрасова 16,55.27533863,38.64486807
285,2023-04-24,507,3914,Балашиха Некрасова 11Б,55.792949,37.975093
790,2023-04-24,507,2032,МСК Ключевая 6к1,55.6379213,37.75800803
646,2023-04-24,507,109135,Химки Микояна 3А,55.960298,37.304226
1002,2023-04-24,507,102845,МСК Саратовская 18/10,55.715799,37.74222
199,2023-04-24,507,207311,МО рп Нахабино Почтовая 57,55.856593,37.17393
296,2023-04-24,507,2821,Подольск Свердлова 29,55.421086,37.53621
680,2023-04-24,507,3583,МО Видное Олимпийская 1к2,55.551141,37.689254
366,2023-04-24,507,3564,МО Серпухов Московское шоссе 51,54.93845919,37.40490001
488,2023-04-24,507,110438,МСК Большая Академическая 15к1,55.823974,37.527267
861,2023-04-24,507,106292,МСК пр-кт Мира 188Бк4,55.835048,37.658515
545,2023-04-24,507,108416,МСК Демьяна Бедного 1к1,55.771021,37.486127
137,2023-04-24,507,124720,МО рп Фряново Молодёжная 8Б,56.118518,38.417976
332,2023-04-24,507,124698,МСК Зеленоград к1604,55.975514,37.151772
644,2023-04-24,507,106407,МСК 3-я Нововатутинская 11,55.519134,37.344465
462,2023-04-24,507,203709,МСК Судостроительная 36,55.684178,37.687533
847,2023-04-24,507,112345,Подольск бульвар 65-летия Победы 14,55.420191,37.478631
269,2023-04-24,507,4184,МСК Митинская вл36,55.84611011,37.36345128
212,2023-04-24,507,170794,Подольск Юбилейная 3к2,55.420217,37.497488
297,2023-04-24,507,133779,МСК Нижегородская 25,55.737661,37.693544
492,2023-04-24,507,5624,МО Мытищи Силикатная 37А,55.939645,37.778065
280,2023-04-24,507,2013,МО Щёлково Пролетарский пр-кт 9,55.91984789,37.99657133
488,2023-04-24,507,106421,МСК Новоясеневский пр-кт 12к1,55.60975,37.516875
733,2023-04-24,507,105791,Химки Набережный пр 25к1,55.956853,37.444993
382,2023-04-24,507,6065,МО рп Калининец ДОС 4А,55.56629101,36.99221417
596,2023-04-24,507,6095,МО Пушкино Просвещения 13к3,56.028418,37.854947
532,2023-04-24,507,118734,МО Пушкино Ярославское шоссе 10,55.998501,37.869391
890,2023-04-24,507,1391,МСК Пятницкая 54с2,55.7339457,37.62740406
506,2023-04-24,507,3929,МСК Перовская 26к1,55.746303,37.772577
463,2023-04-24,507,102334,МСК Полбина 52,55.676754,37.726587
430,2023-04-24,507,203650,"Москва, ул. Фестивальная 63к2",55.861333,37.500234
480,2023-04-24,507,2553,МСК Яхромская 3,55.883449,37.538916
309,2023-04-24,507,148620,МСК бульвар Маршала Рокоссовского 39к1,55.818134,37.711554
663,2023-04-24,507,106204,МСК Профсоюзная 68к4,55.664262,37.544657
886,2023-04-24,507,102983,МСК Малая Пироговская 8,55.729583,37.570325
581,2023-04-24,507,2942,МСК Тимирязевская 38/25,55.82328133,37.55902004
136,2023-04-24,507,142882,МСК Зеленоград к200Г,56.004254,37.198313
363,2023-04-24,507,3875,МО Луховицы Жуковского 30Г,54.94437423,39.03331296
602,2023-04-24,507,106626,МО рп Быково Праволинейная 16,55.626525,38.068963
374,2023-04-24,507,3552,МСК Николая Старостина 9,55.731524,37.853607
903,2023-04-24,507,5043,МСК Алтайская 19с1А,55.82201588,37.82291573
942,2023-04-24,507,2088,МСК Краснодарская 65/18к1,55.67600669,37.77246626
473,2023-04-24,507,1932,МО Кашира Садовая 4к1,54.84857877,38.24404374
846,2023-04-24,507,110309,МО Софрино-1 21А,56.149639,37.833752
418,2023-04-24,507,202455,МСК Кировоградская 8к4,55.62697493,37.61014454
374,2023-04-24,507,113336,Подольск Большая Серпуховская 58,55.409424,37.550151
239,2023-04-24,507,104757,МО Балашиха Лесные Поляны 19,55.757507,37.950895
1127,2023-04-24,507,104957,МСК Кировоградская 9к1,55.625349,37.612178
746,2023-04-24,507,2928,МСК 1-я Дубровская 1А,55.72873905,37.66901032
300,2023-04-24,507,33,МО Клин Карла Маркса 30,56.323548,36.718808
567,2023-04-24,507,1925,МО Королёв Ленина 25Б,55.91676644,37.80679269
695,2023-04-24,507,3037,МО Раменское Космонавтов 28,55.58824165,38.20393436
388,2023-04-24,507,5803,МО Воскресенск Энгельса 7,55.316827,38.649424
424,2023-04-24,507,4187,МО рп Обухово Советская 49А,55.83472627,38.26531237
83,2023-04-24,507,144715,МО Павловский Посад Поселковая 9,55.773133,38.678006
226,2023-04-24,507,204598,"МО д Сапроново мкр. Купелинка, кв. Центральный 3",55.529573,37.723502
100,2023-04-24,507,204696,МО рп Калининец 1Е,55.567029,36.995659
268,2023-04-24,507,103831,МО Серпухов Химиков 26В,54.936988,37.39644
182,2023-04-24,507,203949,МО Серпухов Советская 58,54.919233,37.422431
535,2023-04-24,507,112324,МСК 15-я Парковая 40к5,55.807122,37.822528
630,2023-04-24,507,5717,МО рп Октябрьский Спортивная 2,55.61044654,37.96915363
323,2023-04-24,507,110838,МО пос ВНИИССОК Рябиновая 5,55.656859,37.197296
214,2023-04-24,507,149814,МО Свердловский Строителей 2,55.901239,38.144561
548,2023-04-24,507,1707,МСК Реутовская 10Б,55.73796213,37.83475569
429,2023-04-24,507,5010,МСК Свободы 89к5,55.86608033,37.44221444
549,2023-04-24,507,204195,МСК Поляны 5Ак1,55.555189,37.554017
472,2023-04-24,507,111104,МСК Юрловский пр 13,55.867909,37.622708
833,2023-04-24,507,3620,МО Домодедово Жуковского 14/18,55.412293,37.84017
397,2023-04-24,507,2139,МО Луховицы Жуковского 1,54.95086,39.020438
542,2023-04-24,507,103273,МСК Гурьянова 55,55.68056,37.71706
131,2023-04-24,507,204629,МО Серпухов Российская 40А,54.930755,37.440838
271,2023-04-24,507,118794,МСК Вишнёвая 2/14,55.827317,37.446754
771,2023-04-24,507,1606,МО Сергиев Посад Инженерная 21,56.32335962,38.13943563
135,2023-04-24,507,170282,МСК Зеленоград Георгиевский пр-кт 1935,55.970962,37.17985
785,2023-04-24,507,102104,МСК Берёзовая аллея 17к2,55.849376,37.619955
247,2023-04-24,507,2398,МО Рошаль Косякова 12,55.66114,39.869083
248,2023-04-24,507,3648,Балашиха Карбышева 5,55.790914,37.964205
393,2023-04-24,507,2180,МО Одинцово Можайское шоссе 169,55.68817291,37.30944088
812,2023-04-24,507,3040,МСК Недорубова 20к1,55.70325178,37.93577359
507,2023-04-24,507,5255,МСК 5-я Кожуховская 18к1,55.70504479,37.67369072
491,2023-04-24,507,107021,МО Красноармейск мкр Северный 31А,56.113709,38.144764
678,2023-04-24,507,106713,МО пос Совхоза имени Ленина 22,55.584616,37.738264
458,2023-04-24,507,146163,МСК Кутузовский пр-кт 30,55.742885,37.537315
395,2023-04-24,507,104106,МСК Лётчика Бабушкина 18,55.864516,37.675037
223,2023-04-24,507,157113,МСК Симферопольский бульвар 4,55.659414,37.607766
533,2023-04-24,507,106268,МСК Молодёжная 3,55.693647,37.54563
645,2023-04-24,507,108108,МСК Ленинский пр-кт 91к4,55.675557,37.532047
420,2023-04-24,507,2636,МО Долгопрудный пр-кт Ракетостроителей 1к1,55.932204,37.495664
306,2023-04-24,507,2894,Балашиха 1 Мая 9,55.72919264,38.02482183
720,2023-04-24,507,2778,МСК Зеленоград к1106,55.99729045,37.19008187
481,2023-04-24,507,102913,МСК Криворожская 29к2,55.669911,37.608055
248,2023-04-24,507,202372,МО Мытищи Юбилейная 11к4,55.912612,37.722163
561,2023-04-24,507,133276,МСК Молодогвардейская 29к1,55.732688,37.4176
411,2023-04-24,507,5259,МО Кашира Новокаширская 16,54.84407782,38.24292914
551,2023-04-24,507,105394,МСК пр-кт Мира 135,55.833495,37.652847
549,2023-04-24,507,3541,МСК Лобненская 5,55.88823201,37.53964985
461,2023-04-24,507,111352,МО Долгопрудный пр-кт Ракетостроителей 7к1,55.933302,37.503524
599,2023-04-24,507,4202,МСК Тайнинская 16к1,55.880924,37.684748
280,2023-04-24,507,34,МО Коломна пр-кт Кирова 16,55.08812,38.765215
232,2023-04-24,507,3118,МО Щёлково Талсинская 24Б,55.92747908,37.98375596
218,2023-04-24,507,131958,МО Одинцово Говорова 26А,55.687784,37.295257
586,2023-04-24,507,2472,МСК Римского-Корсакова 10,55.87232577,37.59914109
191,2023-04-24,507,123236,МО Рошаль Октябрьской Революции 28,55.658687,39.876429
435,2023-04-24,507,1361,МО Люберцы Октябрьский пр-кт 403к6,55.66285895,37.91321957
416,2023-04-24,507,126220,МСК бульвар Яна Райниса 23,55.848703,37.426541
496,2023-04-24,507,110751,МСК Ивантеевская 3к2,55.821923,37.717804
916,2023-04-24,507,104465,МСК Изумрудная 52,55.879116,37.695265
553,2023-04-24,507,118638,МО Ивантеевка Заводская 12А,55.971808,37.895939
152,2023-04-24,507,5629,МО Мытищи Академика Каргина вл35Ас1,55.91954739,37.78200415
637,2023-04-24,507,4026,МСК Пятницкая 17/4с3,55.74311135,37.62905802
1155,2023-04-24,507,102793,МСК Мичуринский пр-кт 54к2,55.694216,37.489521
474,2023-04-24,507,3143,МО Сергиев Посад Дружбы 15Б,56.331202,38.140907
72,2023-04-24,507,204597,МО Серпухов Джона Рида 26,54.925075,37.431783
563,2023-04-24,507,5736,МСК Сев.ский пр-кт 37,55.67316098,37.59206704
430,2023-04-24,507,106569,МСК Высоковольтный пр 1к5,55.874559,37.591585
778,2023-04-24,507,1758,МСК Снежная 16к1,55.85122473,37.64588996
1061,2023-04-24,507,108975,МСК Литовский бульвар 15к1,55.607907,37.54632
742,2023-04-24,507,3422,МСК 800-летия Москвы 26к1,55.87999306,37.56023166
294,2023-04-24,507,101489,МО Ногинск Самодеятельная 35,55.885152,38.434185
611,2023-04-24,507,133550,МСК Сеченовский пер 5с2,55.740664,37.59535
322,2023-04-24,507,104982,МО Балашиха Зелёная 32,55.808069,37.943715
516,2023-04-24,507,106804,МО Лобня Катюшки 58,56.004942,37.445683
996,2023-04-24,507,5737,МСК Уссурийская 1к1,55.82356253,37.80895734
660,2023-04-24,507,5378,МСК 2-я Филёвская 6,55.735823,37.494326
193,2023-04-24,507,3537,МО Орехово-Зуево Набережная 12Д,55.819181,39.003053
883,2023-04-24,507,107220,МСК Скобелевская 1к6,55.550549,37.557649
116,2023-04-24,507,154113,МО Яхрома Ленина 6А,56.286997,37.485772
410,2023-04-24,507,111105,МСК Ленинский пр-кт 79к3,55.684917,37.544557
328,2023-04-24,507,2920,МО рп Шаховская Комсомольская 6А,56.032265,35.50773536
566,2023-04-24,507,111458,МСК Вертолётчиков 4к8,55.703412,37.947903
66,2023-04-24,507,203441,МО Балашиха Главная 2А,55.751158,37.992296
584,2023-04-24,507,5988,МСК Тарутинская 4к2,55.73336974,37.47173481
288,2023-04-24,507,102770,МО пос Электроизолятор маг. 34,55.586074,38.500582
821,2023-04-24,507,5308,МСК Дубнинская 14к2,55.86697847,37.57043473
215,2023-04-24,507,169,МО Ногинск Советская 43,55.855128,38.446205
516,2023-04-24,507,110851,Химки Железнодорожная 2,55.938516,37.350825
572,2023-04-24,507,105935,МО Жуковский Московская площадь 1,55.601633,38.134452
375,2023-04-24,507,2793,МО Кашира Кржижановского 9с3,54.83843,38.240999
550,2023-04-24,507,102141,МО пос Ашукино Железнодорожная 2Б,56.161969,37.945917
121,2023-04-24,507,2365,МО Звенигород Маяковского 10/49,55.73997517,36.86267324
519,2023-04-24,507,3766,МО Королёв Комитетская 7,55.927346,37.847586
370,2023-04-24,507,1128,МСК Ангарская 57к1,55.88332468,37.5277933
636,2023-04-24,507,1121,МСК Сев.ский пр-кт 51к2,55.66710045,37.58335805
213,2023-04-24,507,2368,МО Шатура пр-кт Ильича 37/2,55.57611049,39.53139691
755,2023-04-24,507,113489,МСК Хорошёвское шоссе 66,55.778036,37.527647
462,2023-04-24,507,3608,МСК Зеленоград к601,55.989473,37.226128
568,2023-04-24,507,3070,МСК Елецкая 13,55.60803334,37.73375185
957,2023-04-24,507,1051,МСК Машкова 16,55.76384374,37.65240622
378,2023-04-24,507,114247,МО с Шеметово 29Б,56.51831,38.084159
572,2023-04-24,507,103734,МО Королёв Октябрьская 12/2,55.918994,37.812295
358,2023-04-24,507,124371,МСК Алтуфьевское шоссе 89,55.894309,37.585609
685,2023-04-24,507,5327,МСК Расплетина 2,55.78946267,37.47988142
422,2023-04-24,507,144259,Подольск Комсомольская 46,55.431003,37.548359
576,2023-04-24,507,103765,МО Щёлково Богородский 10к2,55.939878,37.977602
1175,2023-04-24,507,104817,МСК Озёрная 31,55.673047,37.45051
163,2023-04-24,507,107118,МО Звенигород Спортивная 16,55.740002,36.856027
567,2023-04-24,507,102686,МСК 6-я Радиальная 3к2,55.606717,37.66479
376,2023-04-24,507,915,МСК Новокосинская 11к2,55.7344,37.853
83,2023-04-24,507,204002,МО Зарайск Советская 74,54.756677,38.90016
273,2023-04-24,507,114614,МО рп Бутово 28,55.544478,37.592217
259,2023-04-24,507,106531,МО Одинцово Триумфальная 2,55.656964,37.233174
341,2023-04-24,507,145384,МСК Московский 39к1,55.59848,37.352066
346,2023-04-24,507,106980,МО Наро-Фоминск площадь Свободы 4,55.38689,36.727938
501,2023-04-24,507,104691,МО рп Нахабино Чкалова 7,55.8377,37.182939
420,2023-04-24,507,102348,МО Краснознаменск Генерала Шлыкова 1А,55.600705,37.03256
91,2023-04-24,507,201265,МО Клин Клинская 50к2,56.309664,36.749647
937,2023-04-24,507,105073,МСК Павла Корчагина 11,55.817729,37.660135
518,2023-04-24,507,2807,МСК Новинки 4,55.676734,37.668071
605,2023-04-24,507,161081,МСК пр-кт Мира 68с3,55.787315,37.635891
941,2023-04-24,507,5392,МСК Чертановская 43к5,55.60805426,37.59322516
149,2023-04-24,507,203942,МО Серпухов Ворошилова 155,54.927879,37.44886
316,2023-04-24,507,109014,МО Щёлково Пионерская 36,55.92499,37.960749
663,2023-04-24,507,105369,МСК Ярославское шоссе 142к5,55.876505,37.721635
569,2023-04-24,507,1997,МСК Волгоградский пр-кт 139,55.704776,37.774577
340,2023-04-24,507,1084,МСК пр-кт 60-летия Октября 21к1,55.69261758,37.57675074
209,2023-04-24,507,205314,МСК Щербинка 40 лет Октября 3,55.511661,37.568524
467,2023-04-24,507,3210,Подольск Железнодорожная 1,55.35777099,37.5257873
